"linked_id","before","after"
1582,"plugin/gd/gvrender_gd.c","plugin/gd/gvrender_gd.c"
1582,"plugin/core/Makefile.am","plugin/core/Makefile.am"
1582,"plugin/glitz/Makefile.am","plugin/glitz/Makefile.am"
1582,"plugin/gd/gvtextlayout_gd.c","plugin/gd/gvtextlayout_gd.c"
1582,"plugin/poppler/Makefile.am","plugin/poppler/Makefile.am"
1582,"plugin/core/gvrender_core_vtx.c","plugin/core/gvrender_core_vtx.c"
1582,"plugin/gd/gvplugin_gd.c","plugin/gd/gvplugin_gd.c"
1582,"plugin/gdk/gvdevice_gdk.c","plugin/gdk/gvdevice_gdk.c"
1582,"plugin/gdiplus/FileStream.cpp","plugin/gdiplus/FileStream.cpp"
1582,"plugin/neato_layout/gvplugin_neato_layout.c","plugin/neato_layout/gvplugin_neato_layout.c"
1582,"plugin/visio/gvrender_visio_vdx.cpp","plugin/visio/gvrender_visio_vdx.cpp"
1582,"plugin/gs/gvplugin_gs.c","plugin/gs/gvplugin_gs.c"
1582,"plugin/rsvg/gvloadimage_rsvg.c","plugin/rsvg/gvloadimage_rsvg.c"
1582,"plugin/gdiplus/gvplugin_gdiplus.cpp","plugin/gdiplus/gvplugin_gdiplus.cpp"
1582,"plugin/visio/VisioRender.cpp","plugin/visio/VisioRender.cpp"
1582,"plugin/neato_layout/CMakeLists.txt","plugin/neato_layout/CMakeLists.txt"
1582,"plugin/webp/gvplugin_webp.c","plugin/webp/gvplugin_webp.c"
1582,"plugin/dot_layout/Makefile.am","plugin/dot_layout/Makefile.am"
1582,"plugin/xlib/gvdevice_xlib.c","plugin/xlib/gvdevice_xlib.c"
1582,"plugin/poppler/gvloadimage_poppler.c","plugin/poppler/gvloadimage_poppler.c"
1582,"plugin/quartz/Makefile.am","plugin/quartz/Makefile.am"
1582,"plugin/gdiplus/Makefile.am","plugin/gdiplus/Makefile.am"
1582,"plugin/neato_layout/gvlayout_neato_layout.c","plugin/neato_layout/gvlayout_neato_layout.c"
1582,"plugin/dot_layout/gvplugin_dot_layout.vcxproj","plugin/dot_layout/gvplugin_dot_layout.vcxproj"
1582,"plugin/core/CMakeLists.txt","plugin/core/CMakeLists.txt"
1582,"plugin/glitz/gvdevice_glitz.c","plugin/glitz/gvdevice_glitz.c"
1582,"plugin/visio/VisioGraphic.h","plugin/visio/VisioGraphic.h"
1582,"plugin/devil/gvdevice_devil.c","plugin/devil/gvdevice_devil.c"
1582,"plugin/quartz/GVTextLayout.m","plugin/quartz/GVTextLayout.m"
1582,"plugin/quartz/gvloadimage_quartz.c","plugin/quartz/gvloadimage_quartz.c"
1582,"plugin/gtk/gvplugin_gtk.c","plugin/gtk/gvplugin_gtk.c"
1582,"plugin/gtk/gvdevice_gtk.c","plugin/gtk/gvdevice_gtk.c"
1582,"plugin/core/gvrender_core_dot.c","plugin/core/gvrender_core_dot.c"
1582,"plugin/rsvg/Makefile.am","plugin/rsvg/Makefile.am"
1582,"plugin/gdiplus/gvdevice_gdiplus.cpp","plugin/gdiplus/gvdevice_gdiplus.cpp"
1582,"plugin/gdiplus/gvplugin_gdiplus.vcxproj","plugin/gdiplus/gvplugin_gdiplus.vcxproj"
1582,"plugin/core/gvloadimage_core.c","plugin/core/gvloadimage_core.c"
1582,"plugin/pango/gvplugin_pango.c","plugin/pango/gvplugin_pango.c"
1582,"plugin/gdk/gvloadimage_gdk.c","plugin/gdk/gvloadimage_gdk.c"
1582,"plugin/gd/gvdevice_gd.c","plugin/gd/gvdevice_gd.c"
1582,"plugin/gd/gvrender_gd_vrml.c","plugin/gd/gvrender_gd_vrml.c"
1582,"plugin/gtk/Makefile.am","plugin/gtk/Makefile.am"
1582,"plugin/quartz/gvtextlayout_quartz.c","plugin/quartz/gvtextlayout_quartz.c"
1582,"plugin/gd/Makefile.am","plugin/gd/Makefile.am"
1582,"plugin/visio/gvplugin_visio.c","plugin/visio/gvplugin_visio.c"
1582,"plugin/quartz/gvrender_quartz.c","plugin/quartz/gvrender_quartz.c"
1582,"plugin/xlib/Makefile.am","plugin/xlib/Makefile.am"
1582,"plugin/gs/gvloadimage_gs.c","plugin/gs/gvloadimage_gs.c"
1582,"plugin/core/gvrender_core_vml.c","plugin/core/gvrender_core_vml.c"
1582,"plugin/rsvg/gvplugin_rsvg.c","plugin/rsvg/gvplugin_rsvg.c"
1582,"plugin/ming/gvplugin_ming.c","plugin/ming/gvplugin_ming.c"
1582,"plugin/pango/gvtextlayout_pango.c","plugin/pango/gvtextlayout_pango.c"
1582,"plugin/glitz/gvplugin_glitz.c","plugin/glitz/gvplugin_glitz.c"
1582,"plugin/core/gvrender_core_pov.c","plugin/core/gvrender_core_pov.c"
1582,"plugin/core/gvrender_core_mif.c","plugin/core/gvrender_core_mif.c"
1582,"plugin/gd/gvloadimage_gd.c","plugin/gd/gvloadimage_gd.c"
1582,"plugin/neato_layout/Makefile.am","plugin/neato_layout/Makefile.am"
1582,"plugin/gdiplus/gvrender_gdiplus.cpp","plugin/gdiplus/gvrender_gdiplus.cpp"
1582,"plugin/webp/gvloadimage_webp.c","plugin/webp/gvloadimage_webp.c"
1582,"plugin/dot_layout/gvlayout_dot_layout.c","plugin/dot_layout/gvlayout_dot_layout.c"
1582,"plugin/core/gvrender_core_dia.c","plugin/core/gvrender_core_dia.c"
1582,"plugin/visio/VisioText.cpp","plugin/visio/VisioText.cpp"
1582,"plugin/core/gvplugin_core.c","plugin/core/gvplugin_core.c"
1582,"plugin/gd/gvplugin_gd.vcxproj","plugin/gd/gvplugin_gd.vcxproj"
1582,"plugin/pango/gvloadimage_pango.c","plugin/pango/gvloadimage_pango.c"
1582,"plugin/core/gvrender_core_tk.c","plugin/core/gvrender_core_tk.c"
1582,"plugin/gdiplus/CMakeLists.txt","plugin/gdiplus/CMakeLists.txt"
1582,"plugin/gs/Makefile.am","plugin/gs/Makefile.am"
1582,"plugin/visio/VisioRender.h","plugin/visio/VisioRender.h"
1309,"macosx/config6","macosx/config6"
1309,"macosx/graphviz.xcodeproj/xcshareddata/xcschemes/application.xcscheme","macosx/graphviz.xcodeproj/xcshareddata/xcschemes/application.xcscheme"
1309,"macosx/graphviz.xcodeproj/project.pbxproj","macosx/graphviz.xcodeproj/project.pbxproj"
1309,"macosx/InstallLibrariesAndPlugins.sh","macosx/InstallLibrariesAndPlugins.sh"
1590,"configure.ac","configure.ac"
1590,"CHANGELOG.md","CHANGELOG.md"
1577,"plugin/xlib/Makefile.am","plugin/xlib/Makefile.am"
1577,"cmd/gvmap/Makefile.am","cmd/gvmap/Makefile.am"
1577,"tclpkg/tcldot/Makefile.am","tclpkg/tcldot/Makefile.am"
1577,"lib/pack/Makefile.am","lib/pack/Makefile.am"
1577,"cmd/mingle/Makefile.am","cmd/mingle/Makefile.am"
1577,"cmd/edgepaint/Makefile.am","cmd/edgepaint/Makefile.am"
1577,"cmd/gvedit/Makefile.am","cmd/gvedit/Makefile.am"
1577,"cmd/gvpr/Makefile.am","cmd/gvpr/Makefile.am"
1577,"lib/inkpot/Makefile.am","lib/inkpot/Makefile.am"
1577,"cmd/lefty/Makefile.am","cmd/lefty/Makefile.am"
1577,"lib/xdot/Makefile.am","lib/xdot/Makefile.am"
1577,"tclpkg/gv/Makefile.am","tclpkg/gv/Makefile.am"
1577,"cmd/lneato/Makefile.am","cmd/lneato/Makefile.am"
1577,"tclpkg/tkspline/Makefile.am","tclpkg/tkspline/Makefile.am"
1577,"cmd/smyrna/Makefile.am","cmd/smyrna/Makefile.am"
1577,"contrib/diffimg/Makefile.am","contrib/diffimg/Makefile.am"
1577,"lib/cgraph/Makefile.am","lib/cgraph/Makefile.am"
1577,"cmd/dot/Makefile.am","cmd/dot/Makefile.am"
1577,"lib/gvc/Makefile.am","lib/gvc/Makefile.am"
1577,"configure.ac","configure.ac"
1577,"cmd/tools/Makefile.am","cmd/tools/Makefile.am"
1577,"lib/gvpr/Makefile.am","lib/gvpr/Makefile.am"
1577,"lib/expr/Makefile.am","lib/expr/Makefile.am"
1577,"contrib/prune/Makefile.am","contrib/prune/Makefile.am"
1577,"cmd/dotty/Makefile.am","cmd/dotty/Makefile.am"
1577,"lib/pathplan/Makefile.am","lib/pathplan/Makefile.am"
1577,"tclpkg/gdtclft/Makefile.am","tclpkg/gdtclft/Makefile.am"
1577,"lib/cdt/Makefile.am","lib/cdt/Makefile.am"
1846,"lib/common/ns.c","lib/common/ns.c"
1846,"CHANGELOG.md","CHANGELOG.md"
1626,"doc/infosrc/templates/attrs.html.j2","doc/infosrc/templates/attrs.html.j2"
1626,"doc/info/attrs.html","doc/info/attrs.html"
1823,"doc/infosrc/mkcolors.awk","doc/infosrc/mkcolors.awk"
1823,"doc/infosrc/Makefile","doc/infosrc/Makefile"
2724,"tests/121.dot","tests/121.dot"
2724,"lib/dotgen/cluster.c","lib/dotgen/cluster.c"
2724,"CHANGELOG.md","CHANGELOG.md"
2724,"tests/test_regression.py","tests/test_regression.py"
1605,"lib/gvc/gvdevice.c","lib/gvc/gvdevice.c"
1605,"cmd/dot/dot.c","cmd/dot/dot.c"
2672,"lib/ortho/maze.c","lib/ortho/maze.c"
2672,"lib/ortho/trap.h","lib/ortho/trap.h"
2672,"lib/ortho/partition.c","lib/ortho/partition.c"
2672,"CHANGELOG.md","CHANGELOG.md"
2672,"tests/test_regression.py","tests/test_regression.py"
2562,"plugin/lasi/gvloadimage_lasi.c","plugin/lasi/gvloadimage_lasi.c"
2562,"plugin/lasi/gvrender_lasi.cpp","plugin/lasi/gvrender_lasi.cpp"
2562,"plugin/lasi/CMakeLists.txt","plugin/lasi/CMakeLists.txt"
2562,"plugin/CMakeLists.txt","plugin/CMakeLists.txt"
1594,"cmd/gvmap/Makefile.am","cmd/gvmap/Makefile.am"
1594,"lib/sfio/sfhdr.h","lib/sfio/sfhdr.h"
1594,"cmd/tools/gc.vcxproj","cmd/tools/gc.vcxproj"
1594,"lib/ast/ast.vcxproj","lib/ast/ast.vcxproj"
1594,"lib/pack/Makefile.am","lib/pack/Makefile.am"
1594,"cmd/mingle/Makefile.am","cmd/mingle/Makefile.am"
1594,"lib/neatogen/stress.h","lib/neatogen/stress.h"
1594,"lib/sparse/CMakeLists.txt","lib/sparse/CMakeLists.txt"
1594,"lib/glcomp/glcomptexture.h","lib/glcomp/glcomptexture.h"
1594,"lib/fdpgen/dbg.h","lib/fdpgen/dbg.h"
1594,"lib/sfio/sfio_t.h","lib/sfio/sfio_t.h"
1594,"lib/patchwork/tree_map.h","lib/patchwork/tree_map.h"
1594,"lib/glcomp/glcomplabel.h","lib/glcomp/glcomplabel.h"
1594,"lib/osage/osage.vcxproj","lib/osage/osage.vcxproj"
1594,"lib/circogen/block.h","lib/circogen/block.h"
1594,"cmd/tools/gvpack.vcxproj","cmd/tools/gvpack.vcxproj"
1594,"lib/neatogen/info.h","lib/neatogen/info.h"
1594,"lib/mingle/CMakeLists.txt","lib/mingle/CMakeLists.txt"
1594,"lib/label/CMakeLists.txt","lib/label/CMakeLists.txt"
1594,"lib/patchwork/CMakeLists.txt","lib/patchwork/CMakeLists.txt"
1594,"lib/neatogen/dijkstra.h","lib/neatogen/dijkstra.h"
1594,"lib/neatogen/adjust.h","lib/neatogen/adjust.h"
1594,"lib/patchwork/gvpatchwork.vcxproj","lib/patchwork/gvpatchwork.vcxproj"
1594,"lib/neatogen/heap.h","lib/neatogen/heap.h"
1594,"lib/ingraphs/CMakeLists.txt","lib/ingraphs/CMakeLists.txt"
1594,"lib/sfdpgen/spring_electrical.h","lib/sfdpgen/spring_electrical.h"
1594,"lib/ast/Makefile.am","lib/ast/Makefile.am"
1594,"lib/glcomp/glcompimage.h","lib/glcomp/glcompimage.h"
1594,"lib/ast/pathfind.c","lib/ast/pathfind.c"
1594,"lib/label/split.q.h","lib/label/split.q.h"
1594,"lib/ast/pathaccess.c","lib/ast/pathaccess.c"
1594,"lib/dotgen/dot.h","lib/dotgen/dot.h"
1594,"lib/neatogen/kkutils.h","lib/neatogen/kkutils.h"
1594,"lib/sfdpgen/Multilevel.h","lib/sfdpgen/Multilevel.h"
1594,"lib/ast/sfstr.h","lib/ast/sfstr.h"
1594,"cmd/edgepaint/edgepaint.vcxproj","cmd/edgepaint/edgepaint.vcxproj"
1594,"lib/patchwork/patchwork.h","lib/patchwork/patchwork.h"
1594,"lib/vmalloc/CMakeLists.txt","lib/vmalloc/CMakeLists.txt"
1594,"lib/label/node.h","lib/label/node.h"
1594,"lib/circogen/CMakeLists.txt","lib/circogen/CMakeLists.txt"
1594,"lib/neatogen/gvneatogen.vcxproj","lib/neatogen/gvneatogen.vcxproj"
1594,"lib/osage/CMakeLists.txt","lib/osage/CMakeLists.txt"
1594,"lib/dotgen/CMakeLists.txt","lib/dotgen/CMakeLists.txt"
1594,"lib/neatogen/embed_graph.h","lib/neatogen/embed_graph.h"
1594,"cmd/tools/gxl2gv.vcxproj","cmd/tools/gxl2gv.vcxproj"
1594,"lib/gvpr/gvprlib.vcxproj","lib/gvpr/gvprlib.vcxproj"
1594,"lib/expr/expr.vcxproj","lib/expr/expr.vcxproj"
1594,"lib/vpsc/variable.h","lib/vpsc/variable.h"
1594,"cmd/edgepaint/Makefile.am","cmd/edgepaint/Makefile.am"
1594,"lib/neatogen/neato.h","lib/neatogen/neato.h"
1594,"lib/sparse/general.h","lib/sparse/general.h"
1594,"lib/neatogen/conjgrad.h","lib/neatogen/conjgrad.h"
1594,"lib/osage/Makefile.am","lib/osage/Makefile.am"
1594,"cmd/tools/nop.vcxproj","cmd/tools/nop.vcxproj"
1594,"cmd/gvpr/Makefile.am","cmd/gvpr/Makefile.am"
1594,"lib/vpsc/CMakeLists.txt","lib/vpsc/CMakeLists.txt"
1594,"plugin/pango/gvplugin_pango.vcxproj","plugin/pango/gvplugin_pango.vcxproj"
1594,"cmd/gvmap/gvmap.vcxproj","cmd/gvmap/gvmap.vcxproj"
1594,"lib/sparse/Makefile.am","lib/sparse/Makefile.am"
1594,"lib/vpsc/constraint.h","lib/vpsc/constraint.h"
1594,"lib/glcomp/glCompTrackBar.h","lib/glcomp/glCompTrackBar.h"
1594,"cmd/tools/tred.vcxproj","cmd/tools/tred.vcxproj"
1594,"lib/neatogen/edges.h","lib/neatogen/edges.h"
1594,"lib/neatogen/pca.h","lib/neatogen/pca.h"
1594,"lib/gvc/gvplugin.c","lib/gvc/gvplugin.c"
1594,"cmd/tools/sccmap.vcxproj","cmd/tools/sccmap.vcxproj"
1594,"lib/fdpgen/gvfdpgen.vcxproj","lib/fdpgen/gvfdpgen.vcxproj"
1594,"lib/sfdpgen/uniform_stress.h","lib/sfdpgen/uniform_stress.h"
1594,"lib/circogen/circular.h","lib/circogen/circular.h"
1594,"lib/gvpr/Makefile.am","lib/gvpr/Makefile.am"
1594,"plugin/core/Makefile.am","plugin/core/Makefile.am"
1594,"lib/mingle/minglelib.vcxproj","lib/mingle/minglelib.vcxproj"
1594,"lib/glcomp/glcompbutton.h","lib/glcomp/glcompbutton.h"
1594,"lib/pack/CMakeLists.txt","lib/pack/CMakeLists.txt"
1594,"lib/sfdpgen/sparse_solve.h","lib/sfdpgen/sparse_solve.h"
1594,"lib/label/xlabels.h","lib/label/xlabels.h"
1594,"lib/neatogen/defs.h","lib/neatogen/defs.h"
1594,"lib/ast/ast.h","lib/ast/ast.h"
1594,"lib/rbtree/CMakeLists.txt","lib/rbtree/CMakeLists.txt"
1594,"cmd/mingle/mingle.vcxproj","cmd/mingle/mingle.vcxproj"
1594,"lib/neatogen/digcola.h","lib/neatogen/digcola.h"
1594,"lib/label/index.h","lib/label/index.h"
1594,"lib/neatogen/bfs.h","lib/neatogen/bfs.h"
1594,"cmd/tools/gvcolor.vcxproj","cmd/tools/gvcolor.vcxproj"
1594,"lib/fdpgen/comp.h","lib/fdpgen/comp.h"
1594,"lib/glcomp/glcomptext.h","lib/glcomp/glcomptext.h"
1594,"lib/sfdpgen/PriorityQueue.h","lib/sfdpgen/PriorityQueue.h"
1594,"lib/sfdpgen/post_process.h","lib/sfdpgen/post_process.h"
1594,"cmd/tools/ccomps.vcxproj","cmd/tools/ccomps.vcxproj"
1594,"lib/circogen/circpos.h","lib/circogen/circpos.h"
1594,"lib/glcomp/glcompmouse.h","lib/glcomp/glcompmouse.h"
1594,"lib/ortho/CMakeLists.txt","lib/ortho/CMakeLists.txt"
1594,"lib/sfdpgen/sfdpinternal.h","lib/sfdpgen/sfdpinternal.h"
1594,"lib/vmalloc/vmhdr.h","lib/vmalloc/vmhdr.h"
1594,"lib/circogen/gvcircogen.vcxproj","lib/circogen/gvcircogen.vcxproj"
1594,"plugin/core/CMakeLists.txt","plugin/core/CMakeLists.txt"
1594,"cmd/gvpr/gvpr.vcxproj","cmd/gvpr/gvpr.vcxproj"
1594,"cmd/smyrna/smyrna.vcxproj","cmd/smyrna/smyrna.vcxproj"
1594,"lib/circogen/Makefile.am","lib/circogen/Makefile.am"
1594,"lib/expr/exparse.y","lib/expr/exparse.y"
1594,"lib/fdpgen/fdp.h","lib/fdpgen/fdp.h"
1594,"lib/fdpgen/xlayout.h","lib/fdpgen/xlayout.h"
1594,"lib/mingle/edge_bundling.h","lib/mingle/edge_bundling.h"
1594,"lib/fdpgen/Makefile.am","lib/fdpgen/Makefile.am"
1594,"lib/common/CMakeLists.txt","lib/common/CMakeLists.txt"
1594,"lib/neatogen/overlap.h","lib/neatogen/overlap.h"
1594,"lib/twopigen/gvtwopigen.vcxproj","lib/twopigen/gvtwopigen.vcxproj"
1594,"lib/edgepaint/Makefile.am","lib/edgepaint/Makefile.am"
1594,"lib/edgepaint/lab_gamut.vcxproj","lib/edgepaint/lab_gamut.vcxproj"
1594,"lib/fdpgen/tlayout.h","lib/fdpgen/tlayout.h"
1594,"lib/ortho/maze.h","lib/ortho/maze.h"
1594,"lib/rbtree/red_black_tree.h","lib/rbtree/red_black_tree.h"
1594,"lib/topfish/hierarchy.h","lib/topfish/hierarchy.h"
1594,"lib/common/Makefile.am","lib/common/Makefile.am"
1594,"cmd/tools/dijkstra.vcxproj","cmd/tools/dijkstra.vcxproj"
1594,"cmd/tools/Makefile.am","cmd/tools/Makefile.am"
1594,"lib/neatogen/Makefile.am","lib/neatogen/Makefile.am"
1594,"lib/edgepaint/edgepaintlib.vcxproj","lib/edgepaint/edgepaintlib.vcxproj"
1594,"lib/expr/exgram.h","lib/expr/exgram.h"
1594,"CHANGELOG.md","CHANGELOG.md"
1594,"cmd/tools/unflatten.vcxproj","cmd/tools/unflatten.vcxproj"
1594,"lib/neatogen/delaunay.h","lib/neatogen/delaunay.h"
1594,"lib/ast/pathexists.c","lib/ast/pathexists.c"
1594,"lib/ortho/structures.h","lib/ortho/structures.h"
1594,"lib/ortho/sgraph.h","lib/ortho/sgraph.h"
1594,"lib/neatogen/site.h","lib/neatogen/site.h"
1594,"lib/glcomp/glutils.h","lib/glcomp/glutils.h"
1594,"lib/gvpr/gprstate.h","lib/gvpr/gprstate.h"
1594,"lib/neatogen/closest.h","lib/neatogen/closest.h"
1594,"lib/ast/pathpath.c","lib/ast/pathpath.c"
1594,"lib/glcomp/glcompfont.h","lib/glcomp/glcompfont.h"
1594,"lib/ortho/partition.h","lib/ortho/partition.h"
1594,"cmd/smyrna/topfisheyeview.c","cmd/smyrna/topfisheyeview.c"
1594,"lib/neatogen/poly.h","lib/neatogen/poly.h"
1594,"lib/ortho/Makefile.am","lib/ortho/Makefile.am"
1594,"lib/mingle/Makefile.am","lib/mingle/Makefile.am"
1594,"lib/neatogen/quad_prog_vpsc.h","lib/neatogen/quad_prog_vpsc.h"
1594,"cmd/tools/bcomps.vcxproj","cmd/tools/bcomps.vcxproj"
1594,"lib/glcomp/glcomppanel.h","lib/glcomp/glcomppanel.h"
1594,"lib/neatogen/matrix_ops.h","lib/neatogen/matrix_ops.h"
1594,"lib/twopigen/Makefile.am","lib/twopigen/Makefile.am"
1594,"lib/patchwork/Makefile.am","lib/patchwork/Makefile.am"
1594,"lib/neatogen/hedges.h","lib/neatogen/hedges.h"
1594,"lib/spine/CMakeLists.txt","lib/spine/CMakeLists.txt"
1594,"cmd/tools/gv2gml.vcxproj","cmd/tools/gv2gml.vcxproj"
1594,"lib/expr/excc.c","lib/expr/excc.c"
1594,"lib/sparse/BinaryHeap.h","lib/sparse/BinaryHeap.h"
1594,"lib/topfish/topfish.vcxproj","lib/topfish/topfish.vcxproj"
1594,"lib/neatogen/voronoi.h","lib/neatogen/voronoi.h"
1594,"lib/fdpgen/clusteredges.h","lib/fdpgen/clusteredges.h"
1594,"lib/sparse/QuadTree.h","lib/sparse/QuadTree.h"
1594,"lib/sparse/gvsparse.vcxproj","lib/sparse/gvsparse.vcxproj"
1594,"lib/twopigen/CMakeLists.txt","lib/twopigen/CMakeLists.txt"
1594,"cmd/tools/mm2gv.vcxproj","cmd/tools/mm2gv.vcxproj"
1594,"lib/dotgen/Makefile.am","lib/dotgen/Makefile.am"
1594,"lib/topfish/Makefile.am","lib/topfish/Makefile.am"
1594,"lib/sparse/SparseMatrix.h","lib/sparse/SparseMatrix.h"
1594,"lib/gvc.vcxproj","lib/gvc.vcxproj"
1594,"cmd/smyrna/Makefile.am","cmd/smyrna/Makefile.am"
1594,"lib/mingle/ink.h","lib/mingle/ink.h"
1594,"lib/sfdpgen/Makefile.am","lib/sfdpgen/Makefile.am"
1594,"lib/gvpr/compile.h","lib/gvpr/compile.h"
1594,"lib/expr/expr.h","lib/expr/expr.h"
1594,"lib/spine/spinehdr.h","lib/spine/spinehdr.h"
1594,"lib/neatogen/fPQ.h","lib/neatogen/fPQ.h"
1594,"lib/sfdpgen/sfdp.vcxproj","lib/sfdpgen/sfdp.vcxproj"
1594,"lib/neatogen/mosek_quad_solve.h","lib/neatogen/mosek_quad_solve.h"
1594,"cmd/tools/CMakeLists.txt","cmd/tools/CMakeLists.txt"
1594,"lib/common/render.h","lib/common/render.h"
1594,"lib/expr/exlib.h","lib/expr/exlib.h"
1594,"lib/ast/pathgetlink.c","lib/ast/pathgetlink.c"
1594,"lib/expr/Makefile.am","lib/expr/Makefile.am"
1594,"lib/dotgen/dotprocs.h","lib/dotgen/dotprocs.h"
1594,"lib/fdpgen/grid.h","lib/fdpgen/grid.h"
1594,"cmd/smyrna/hier.h","cmd/smyrna/hier.h"
1594,"lib/neatogen/neatoprocs.h","lib/neatogen/neatoprocs.h"
1594,"lib/neatogen/CMakeLists.txt","lib/neatogen/CMakeLists.txt"
1594,"cmd/lefty/lefty.vcxproj","cmd/lefty/lefty.vcxproj"
1594,"lib/ortho/fPQ.h","lib/ortho/fPQ.h"
1594,"lib/fdpgen/CMakeLists.txt","lib/fdpgen/CMakeLists.txt"
1594,"lib/dotgen/gvdotgen.vcxproj","lib/dotgen/gvdotgen.vcxproj"
1594,"lib/gvpr/actions.h","lib/gvpr/actions.h"
1594,"lib/circogen/blockpath.h","lib/circogen/blockpath.h"
1594,"lib/glcomp/glcompset.h","lib/glcomp/glcompset.h"
1594,"lib/sparse/DotIO.h","lib/sparse/DotIO.h"
1594,"lib/topfish/CMakeLists.txt","lib/topfish/CMakeLists.txt"
1594,"lib/circogen/blocktree.h","lib/circogen/blocktree.h"
1594,"lib/sfdpgen/CMakeLists.txt","lib/sfdpgen/CMakeLists.txt"
2435,"rtest/gvtest.py","rtest/gvtest.py"
2435,"rtest/test_regression.py","rtest/test_regression.py"
2717,"plugin/core/gvrender_core_svg.c","plugin/core/gvrender_core_svg.c"
2717,"CHANGELOG.md","CHANGELOG.md"
2717,"tests/test_regression.py","tests/test_regression.py"
1374,"lib/gvc/gvconfig.c","lib/gvc/gvconfig.c"
1374,"lib/gvc/gvcint.h","lib/gvc/gvcint.h"
1374,"lib/gvc/gvplugin.c","lib/gvc/gvplugin.c"
1374,"lib/gvc/gvcontext.c","lib/gvc/gvcontext.c"
1374,"lib/gvc/gvcproc.h","lib/gvc/gvcproc.h"
2576,"plugin/gtk/gvdevice_gtk.c","plugin/gtk/gvdevice_gtk.c"
2576,"contrib/prune/prune.c","contrib/prune/prune.c"
2576,"tclpkg/gdtclft/gdtclft.c","tclpkg/gdtclft/gdtclft.c"
2576,"tclpkg/tclpathplan/tclpathplan.c","tclpkg/tclpathplan/tclpathplan.c"
2576,"plugin/gtk/interface.c","plugin/gtk/interface.c"
2856,"plugin/gs/gvloadimage_gs.c","plugin/gs/gvloadimage_gs.c"
2856,"CHANGELOG.md","CHANGELOG.md"
2604,"cmd/tools/bcomps.c","cmd/tools/bcomps.c"
2279,"ci/deploy.py","ci/deploy.py"
2279,"ci/build.sh","ci/build.sh"
2279,".gitlab-ci.yml",".gitlab-ci.yml"
2279,"ci/install-packages.sh","ci/install-packages.sh"
2279,"CHANGELOG.md","CHANGELOG.md"
1483,"tests/regression_tests/installation/Makefile.am","tests/regression_tests/installation/Makefile.am"
1483,"rtest/test_examples.py","rtest/test_examples.py"
1483,"rtest/test_regression.py","rtest/test_regression.py"
1687,"lib/label/rectangle.c","lib/label/rectangle.c"
1483,"tests/regression_tests/installation/test_installation.py","tests/regression_tests/installation/test_installation.py"
1483,"rtest/test_vmalloc.py","rtest/test_vmalloc.py"
1483,".gitlab-ci.yml",".gitlab-ci.yml"
1483,"tests/regression_tests/installation/check_installation.sh","tests/regression_tests/installation/check_installation.sh"
1483,"tests/regression_tests/large/test_large_graphs.py","tests/regression_tests/large/test_large_graphs.py"
1483,"ci/test.sh","ci/install-packages.sh"
1483,"tests/regression_tests/regression_tests.ps1","tests/regression_tests/regression_tests.ps1"
1847,"rtest/generate_graph.py","rtest/generate_graph.py"
1884,"lib/expr/exerror.c","lib/expr/exerror.c"
2016,"rtest/test_regression.py","rtest/test_regression.py"
2016,"cmd/tools/gxl2gv.c","cmd/tools/gxl2gv.c"
2016,"cmd/tools/gv2gxl.c","cmd/tools/gv2gxl.c"
2016,"CHANGELOG.md","CHANGELOG.md"
2255,"cmd/smyrna/draw.c","cmd/smyrna/draw.c"
2255,"cmd/smyrna/topviewfuncs.c","cmd/smyrna/topviewfuncs.c"
2255,"cmd/smyrna/smyrna_utils.c","cmd/smyrna/smyrna_utils.c"
2255,"cmd/smyrna/smyrna.vcxproj","cmd/smyrna/smyrna.vcxproj"
2255,"cmd/smyrna/Makefile.am","cmd/smyrna/Makefile.am"
2255,"cmd/smyrna/smyrna_utils.h","cmd/smyrna/smyrna_utils.h"
